title,year,total_sales
DoDonPachi Resurrection,2011.0,0.05
MX vs. ATV Unleashed: On the Edge,2006.0,0.69
One Piece: Pirate Warriors 3 - Deluxe Edition,2018.0,0.06
Half-Life,2001.0,0.6
Winx Club: Mission Enchantix,2008.0,0.06
Samantha Swift and the Hidden Roses of Athena,2010.0,0.05
Scooby-Doo! Mystery Mayhem,2004.0,0.15
The Lord of the Rings: The Third Age,2004.0,0.29
Death to Spies,2007.0,0.0
Wrath Unleashed,2004.0,0.07
Microsoft Flight Simulator 2004: A Century of Flight,2003.0,0.07
Alvin and the Chipmunks: The Squeakquel,2009.0,0.1
LEGO Harry Potter: Years 5-7,2011.0,1.01
Sly Cooper: Thieves in Time,2013.0,0.27
God Eater 2: Rage Burst,2016.0,0.44
Prison Break: The Conspiracy,2010.0,0.21
The Fairly Odd Parents: Clash with the Anti-World,2005.0,0.15
Skylanders SWAP Force,2013.0,1.1
Nintama Rantarou: Nintama no Tame no Ninjutsu Training,2009.0,0.01
Wreckless: ThE YaKuza MisSiOns,2002.0,0.06
LEGO The Hobbit,2014.0,0.47
Petz Rescue: Ocean Patrol,2008.0,0.37
TRON: Evolution,2010.0,0.42
Skylanders: Spyro's Adventure,2011.0,2.79
WinBack 2: Project Poseidon,2006.0,0.0
Disney Art Academy,2016.0,0.2
Prey,2006.0,0.04
BlazBlue: Calamity Trigger,2009.0,0.57
DICE: DNA Integrated Cybernetic Enterprises,2005.0,0.03
Super Robot Wars V,2017.0,0.12
SSX on Tour,2005.0,0.23
Yoku's Island Express,2018.0,0.02
Cities XL 2011,2010.0,0.02
Hoshiiro no Okurimono,2007.0,0.01
The History Channel: Great Battles of Rome,2007.0,0.0
Dr. Muto,2002.0,0.03
Battle of Giants: Dinosaurs,2008.0,0.81
Mortal Kombat: Special Forces,2000.0,0.21
New Love Plus,2012.0,0.19
LEGO Harry Potter Collection,2018.0,0.22
G1 Jockey 4 2008,2008.0,0.01
Assassin's Creed II: Discovery,2009.0,0.28
Muv-luv Photonmelodies,2014.0,0.01
NCAA Football 2003,2002.0,0.21
Keitai Sousakan 7 DS: Buddy Sequence,2009.0,0.0
ParaParaParadise,2001.0,0.03
Just Dance Wii U,2014.0,0.09
SimCity DS,2007.0,0.6
Blacksite: Area 51,2007.0,0.57
Burnout Revenge,2006.0,0.5
Chessmaster,2002.0,0.04
Crash 'N' Burn,2004.0,0.21
Psycho-Pass: Mandatory Happiness,2015.0,0.02
L: the proLogue to DEATH NOTE - Rasen no Wana,2008.0,0.09
Monster Lab,2008.0,0.11
Spider-Man: Web of Shadows,2008.0,0.25
Red Dead Redemption,2011.0,6.57
Closed Nightmare,2018.0,0.0
Call of Duty: World at War Final Fronts,2008.0,1.72
Gitaroo Man Lives!,2006.0,0.04
Just Cause 3,2015.0,0.16
Prince of Persia Trilogy,2011.0,0.51
Sorry! / Aggravation / Scrabble Junior,2005.0,0.25
Phoenix Wright: Ace Attorney - Justice for All,2007.0,0.53
Phineas and Ferb: Quest for Cool Stuff,2013.0,0.0
World Series of Poker: Tournament of Champions 2007 Edition,2006.0,0.03
Valkyria Chronicles 4,2018.0,0.19
X-Men: The Official Game,2006.0,0.07
Pro Evolution Soccer 2018,2017.0,0.12
Hallowed Legends: Samhain,2011.0,0.03
Ducati Moto,2008.0,0.03
Dragon Quest Builders: Revive Alefgard,2016.0,0.13
"Soldam: Drop, Connect, Erase",2017.0,0.02
Namco Museum,2001.0,4.24
Myself; Yourself,2007.0,0.01
Bakumatsu Rock,2014.0,0.01
ECW Hardcore Revolution,2000.0,0.48
Sphinx and the Cursed Mummy,2003.0,0.45
Assassin's Creed: Rogue,2014.0,1.3
Clannad,2008.0,0.03
FIFA Soccer 2005,2004.0,0.97
Hollywood Files: Deadly Intrigues,2011.0,0.0
Plants vs. Zombies: Garden Warfare 2,2016.0,0.86
Batman: Rise of Sin Tzu,2003.0,0.07
Need for Speed: Shift 2 Unleashed,2011.0,0.44
Far Cry 4,2014.0,0.9
Mage Knight: Destiny's Soldier,2006.0,0.02
Shukufuku no Campanella Portable,2010.0,0.04
Toaru Kagaku no Chou Denjihou,2011.0,0.06
Dora's Big Birthday Adventure,2010.0,0.1
Kidz Sports: Basketball,2008.0,0.01
Petz Fantasy: Sunshine Magic,2010.0,0.08
MX vs. ATV Untamed,2007.0,0.12
Medal of Honor: Rising Sun,2003.0,5.13
Super Swing Golf Season 2,2007.0,0.11
Rebel Raiders: Operation Nighthawk,2006.0,0.03
Bomberman Jetters,2004.0,0.08
Nancy Drew: Message in a Haunted Mansion,2001.0,0.01
Spider-Man: Friend or Foe,2007.0,0.37
Pac-Man Championship Edition 2 + Arcade Game Series,2016.0,0.16
Monster Tale,2011.0,0.06
Wave Rally,2001.0,0.27
Natsuiro Kokoro Log,2018.0,0.0
Tokyo Xtreme Racer Zero,2001.0,1.5
Romance of the Three Kingdoms XII,2012.0,0.02
Endless Ocean: Blue World,2010.0,0.87
Style Savvy: Styling Star,2017.0,0.45
LEGO Star Wars: The Video Game,2005.0,0.02
Nintendo DS Browser,2007.0,0.0
Rooms: The Main Building,2010.0,0.5
FIFA Street,2005.0,0.06
Marvel vs. Capcom: Clash of Super Heroes,2000.0,0.78
Call of Duty: World at War,2008.0,1.94
Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen,2006.0,0.02
UEFA Euro 2004: Portugal,2004.0,0.05
Hey! Pikmin,2017.0,0.44
Time Crisis II,2001.0,0.53
Hasbro Family Fun Pack Conquest Edition,2016.0,0.08
Nascar Unleashed,2011.0,0.19
Transformers: Autobots / Decepticons,2007.0,1.24
Restaurant Empire II,2009.0,0.0
FabStyle,2011.0,0.03
Rayman: Hoodlum's Revenge,2005.0,0.06
Pirates: The Legend of Black Kat,2002.0,0.14
Challenge Me: Word Puzzles,2011.0,0.01
Brunswick Circuit Pro Bowling 2,2000.0,0.11
Max: The Curse of Brotherhood,2018.0,0.01
Egg Mania: Eggstreme Madness,2002.0,0.01
Doraemon: Nobita and the Island of Miracles,2012.0,0.08
Power Play Pool,2007.0,0.04
Sugar + Spice! Anoko no Suteki na Nanimokamo,2008.0,0.01
Vegas Casino,2007.0,0.03
TouchMaster 3,2009.0,0.43
FIFA Manager 11,2010.0,0.0
Imperium Romanum,2008.0,0.01
Classic Word Games,2009.0,0.52
Metal Gear Solid: Snake Eater 3D,2012.0,0.39
Afro Samurai,2009.0,0.2
Fallout 76,2018.0,0.93
Phantom: Phantom of Inferno,2012.0,0.01
Higurashi no Naku Koro ni Iki,2015.0,0.03
Game of Thrones: A Telltale Games Series,2015.0,0.04
Busy Scissors,2010.0,0.06
Beyblade Burst: Battle Zero,2018.0,0.02
This Is The Police,2017.0,0.02
SBK Superbike World Championship,2009.0,0.25
Monster Rancher Advance,2001.0,0.0
Shellshock: Nam 67,2004.0,0.62
Trailblazers,2018.0,0.02
Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,2015.0,0.04
Transformers: War for Cybertron,2010.0,0.59
Elf: The Movie,2004.0,0.15
Digimon Racing,2004.0,0.13
Kajiri Kamui Kagura: Akebono no Hikari,2013.0,0.01
Evil Dead: Regeneration,2005.0,0.21
Sega Arcade Gallery,2003.0,0.04
Patrician IV: Gold Edition,2011.0,0.01
F1 2001,2001.0,0.15
Silent Scope 2: Dark Silhouette,2001.0,0.19
Superman: Shadow of Apokolips,2002.0,0.42
Spider-Man 3,2007.0,0.9
Armored Core 3,2002.0,0.67
The Raven Remastered,2018.0,0.03
Monster Jam: Urban Assault,2008.0,0.39
Street Cleaning Simulator,2011.0,0.01
MiniCopter: Adventure Flight,2008.0,0.05
Nobunaga?s Ambition: Sphere of Influence ? Ascension,2016.0,0.06
Tales of Symphonia Chronicles,2014.0,0.54
FIFA Soccer 11,2010.0,1.08
Obscure: The Aftermath,2009.0,0.09
Elven Legacy Collection,2010.0,0.02
SpongeBob: HeroPants,2015.0,0.05
Secret Weapons Over Normandy,2003.0,0.25
LEGO Jurassic World,2015.0,0.27
G.I. Joe: The Rise of Cobra,2009.0,0.22
LEGO Star Wars II: The Original Trilogy,2006.0,0.97
Game Party,2007.0,2.49
Backyard Sports: Sandlot Sluggers,2010.0,0.14
Nobunaga's Ambition: Rise to Power,2008.0,0.08
Ice Age 2: The Meltdown,2006.0,0.1
F1 2000,2000.0,0.25
Prince of Persia: The Two Thrones,2005.0,0.68
Gravity Falls: Legend of the Gnome Gemulets,2015.0,0.04
Apache: Air Assault,2010.0,0.16
Little League World Series Baseball: Double Play,2010.0,0.08
FIFA Soccer 12,2011.0,4.18
Another World: 15th Anniversary Edition,2006.0,0.0
WWE '12,2011.0,1.18
"Warhammer 40,000: Inquisitor - Martyr",2018.0,0.02
Resident Evil Archives: Resident Evil,2009.0,0.3
Gundam SEED: Federation vs. Z.A.F.T.,2005.0,0.44
MonHun Nikki: Poka Poka Ailu Mura G,2011.0,0.31
Syndicate,2012.0,0.18
Tekken 4,2002.0,3.44
Rayman Origins,2012.0,0.59
Sega Soccer Slam,2002.0,0.12
Uta no Prince-Sama: Music,2011.0,0.1
Super Dodgeball Brawlers (jp sales),2008.0,0.03
Disney's Chicken Little,2005.0,0.14
Dynamic Chord feat. Apple-Polisher: V Edition,2018.0,0.01
PriPara Mezase! Idol Grand Prix No.1!,2015.0,0.13
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,2015.0,0.03
Kekkaishi: Kokubourou Shuurai,2008.0,0.03
Your Shape featuring Jenny McCarthy,2009.0,2.16
Ford Racing 2,2003.0,1.0
Yu-Gi-Oh! Capsule Monster Coliseum,2004.0,0.44
Disney's Chicken Little,2005.0,0.27
Caesars Palace Advance: Millennium Gold Edition,2001.0,0.07
Shaun Palmer's Pro Snowboarder,2001.0,0.73
Fairytale Fights,2009.0,0.17
Academy of Champions: Soccer,2009.0,0.12
Mario & Sonic at the London 2012 Olympic Games,2012.0,1.19
NHL Slapshot,2010.0,0.42
Dragon Quest Monsters: Joker 2 Professional,2011.0,0.62
Torino 2006,2006.0,0.04
Just Dance 2016,2015.0,0.22
Farming Simulator 2013,2013.0,0.15
SBK 2011: FIM Superbike World Championship,2011.0,0.06
Contra: Shattered Soldier,2002.0,0.58
Titanfall 2,2016.0,1.72
Maximum Racing: Crash Car Racer,2011.0,0.02
Geon Cube,2009.0,0.02
NASCAR Thunder 2004,2003.0,1.08
WWE SmackDown! vs. RAW 2006,2005.0,0.4
The Suite Life of Zack & Cody: Circle of Spies,2007.0,0.3
Call of Duty: Modern Warfare 3,2011.0,1.71
Beauty Factory,2007.0,0.0
Airport Simulator,2011.0,0.02
Rosario to Vampire: Tanabata no Miss Youkai Gakuen,2008.0,0.01
Crush,2007.0,0.08
Warriors Orochi 3,2017.0,0.01
My Fashion Studio,2008.0,0.45
ToraDora Portable!,2009.0,0.08
Majin Tantei Nougami Neuro: Battle de Yo!,2008.0,0.01
Velvet Assassin,2009.0,0.18
Star Wars Episode 1: Jedi Power Battles,2000.0,1.21
Counter-Strike 1: Anthology,2005.0,0.0
Moyashimon DS,2009.0,0.03
Dave Mirra BMX Challenge,2007.0,0.07
Tom Clancy's Ghost Recon Advanced Warfighter 2,2007.0,1.03
Mount & Blade Collection,2012.0,0.02
NBA ShootOut 2001,2001.0,0.15
Adventure Time: The Secret of the Nameless,2014.0,0.02
Just Dance 2019,2018.0,0.15
Connect Four / Perfection / Trouble,2005.0,0.27
Outdoors Unleashed: Alaska 3D,2011.0,0.01
"Warhammer 40,000: Deathwatch",2018.0,0.02
The Heavy Rain and Beyond: Two Souls Collection,2016.0,0.28
Grabbed by the Ghoulies,2003.0,0.14
Irotoridori no Sekai: World's End Re-Birth,2015.0,0.01
Tony Hawk's Pro Skater,2000.0,1.33
Derby Stallion DS,2008.0,0.32
007 Legends,2012.0,0.13
X-Men Origins: Wolverine - Uncaged Edition,2009.0,0.03
Buzz! Junior: RoboJam,2008.0,0.23
The Urbz: Sims In the City (US weekly sales),2004.0,0.28
Digimon All-Star Rumble,2014.0,0.09
City Life: World Edition,2007.0,0.04
Atelier Iris 3: Grand Phantasm (US Sales),2007.0,0.29
Family Party: 30 Great Games,2008.0,0.09
The Three Kingdoms Love Story ~ The Art of Otome!,2011.0,0.01
Star Trek: Invasion,2000.0,0.26
Steins;Gate 0,2016.0,0.15
Dead Space Extraction,2009.0,0.47
The Sims 3: Seasons,2012.0,0.15
Farming Simulator 19,2018.0,0.47
Creed: Rise to Glory,2018.0,0.19
Guitar Hero Encore: Rocks The 80s,2007.0,1.11
Valkyria Chronicles 4,2018.0,0.04
The Cat in the Hat,2005.0,0.38
NBA 2K15,2014.0,1.66
Marker Man Adventures,2009.0,0.03
Dungeons & Dragons Heroes,2003.0,0.26
Kaijuu Busters,2009.0,0.12
Blood Bowl,2010.0,0.06
Zoobles! Spring to Life!,2011.0,0.13
Dora the Explorer Double Pak,2007.0,0.0
Stern Pinball Arcade,2017.0,0.06
MySims Racing,2009.0,0.61
The Sims 4: City Living,2016.0,0.35
Birthdays the Beginning,2017.0,0.06
Sunday vs Magazine Shuuketsu! Choujou Daikessen,2009.0,0.03
Lost Planet: Extreme Condition,2008.0,0.64
Tom Clancy's Rainbow Six: Lockdown,2005.0,0.05
Wagamama High Spec,2017.0,0.01
NPPL Championship Paintball 2009,2008.0,0.12
NHL 2K9,2008.0,0.13
Euro Fishing,2015.0,0.01
Big Bass Fishing,2002.0,0.02
Samurai Deeper Kyo,2002.0,0.05
Bendy and the Ink Machine,2018.0,0.17
Middle-Earth: Shadow of Mordor,2014.0,1.42
Crash of the Titans,2007.0,0.45
Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi,2010.0,0.02
Madden NFL 07,2006.0,0.03
SpongeBob's Truth or Square,2009.0,0.07
Cho~ricchi! Tamagotchi no Puchi Puchi Omisecchi,2012.0,0.07
Final Fantasy IV: The Complete Collection,2011.0,0.56
The Simpsons: Hit & Run,2003.0,0.99
Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,2007.0,0.03
Attack on Titan 2: Future Coordinates,2017.0,0.07
Band Hero,2009.0,0.45
The Sims 2,2005.0,0.81
O.M.G. 26 - Our Mini Games,2007.0,0.02
ESPN NFL Football,2003.0,0.36
Umibe de Reach! DS,2008.0,0.0
PW: Project Witch,2009.0,0.01
Dreamworks Madagascar Kartz,2009.0,0.49
Battle B-Daman,2006.0,0.01
Beyblade: Metal Masters,2011.0,0.27
Power Pro Kun Pocket 12,2009.0,0.19
Let's Play Ballerina,2010.0,0.03
Sakura Wars 1 & 2,2006.0,0.02
Monsters vs. Aliens,2009.0,0.19
Princess Isabella: A Witch's Curse,2009.0,0.0
Saki: Zenkoku-hen,2015.0,0.06
The Escapists 2,2018.0,0.05
Driv3r,2005.0,0.03
Metal Gear Solid: Digital Graphic Novel,2006.0,0.04
Family Fest presents: Movie Games,2008.0,0.23
Tom Clancy's Ghost Recon Advanced Warfighter 2,2007.0,0.53
Madden NFL 12,2011.0,2.27
Rugrats in Paris: The Movie,2000.0,3.52
Pure,2008.0,2.47
I-Ninja,2003.0,0.09
Lips: Number One Hits,2009.0,0.55
NBA 2K17,2016.0,2.04
Phoenix Wright: Ace Attorney Trilogy,2014.0,0.07
Turok: Evolution,2002.0,0.12
7 Wonders: Treasures of Seven,2011.0,0.03
Charlie's Angels,2003.0,0.02
Championship Manager: Season 00/01,2000.0,0.0
Uta no?Prince-sama? MUSIC 2,2013.0,0.09
Xbox Live Arcade Unplugged Volume 1,2006.0,0.07
Unknown Soldier: Mokuba no Houkou,2008.0,0.0
Jewel Master: Cradle Of Rome 2,2011.0,0.02
NBA Live 09,2008.0,0.52
Robots,2005.0,0.16
Pro Evolution Soccer 2018,2017.0,0.09
NCAA March Madness 2005,2004.0,0.53
GT Advance 2: Rally Racing,2002.0,0.11
Phantasy Star Universe: Ambition of the Illuminus,2007.0,0.26
Tom Clancy's Splinter Cell: Essentials,2006.0,0.2
Katamari Damacy,2004.0,0.73
Yunohana Spring! Cherishing Time,2016.0,0.02
Virtua Tennis 2009,2009.0,0.33
Dungeon Travelers 2: The Royal Library & the Monster Seal,2013.0,0.08
AirForce Delta Strike,2004.0,0.11
RayCrisis: Series Termination,2000.0,0.02
Pirates: Legend of the Black Buccaneer,2006.0,0.02
LEGO Jurassic World,2015.0,0.85
The Incredible Hulk: Ultimate Destruction,2005.0,0.54
Full Spectrum Warrior,2005.0,0.3
Metal Gear Solid,2000.0,0.07
James Cameron's Avatar: The Game,2009.0,0.9
The Adventures of Jimmy Neutron Boy Genius: Game Boy Advance Video Volume 1,2004.0,0.19
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,2005.0,0.05
MVP Baseball 2005,2005.0,0.33
"Crouching Tiger, Hidden Dragon",2005.0,0.03
Second Sight,2005.0,0.0
Farming Simulator,2009.0,0.0
Utawarerumono: Chiriyukusha e no Komoriuta,2018.0,0.02
NBA Jam,2010.0,0.41
Toki no Kizuna: Hanayui Tsuzuri,2013.0,0.02
Ratchet & Clank: Going Commando (JP weekly sales),2003.0,0.24
Green Lantern: Rise of the Manhunters,2011.0,0.13
Pro Yakyuu Spirits 4,2007.0,0.19
Saban's Power Rangers: Lightspeed Rescue,2000.0,0.36
"Warhammer 40,000: Dawn of War III",2017.0,0.04
Utawarerumono: Chiriyukusha e no Komoriuta,2006.0,0.11
Pac-Pix,2005.0,0.27
Battle Chasers: Nightwar,2017.0,0.04
Wacky Races: Crash & Dash,2008.0,0.3
Tomb Raider: Legend,2006.0,0.07
Disgaea 3: Absence of Detention,2012.0,0.29
Cabela's Dangerous Hunts: Ultimate Challenge,2006.0,0.06
Far Cry Instincts Evolution,2006.0,0.08
Looney Tunes: Galactic Sports,2015.0,0.03
Arcania: Gothic 4,2015.0,0.05
Puzzle City,2009.0,0.02
Great Edo Blacksmith,2014.0,0.03
Ford Bold Moves Street Racing,2006.0,0.0
Meitantei Conan & Kindaichi Shounen no Jikenbou: Meguri au Futari no Meitantei,2009.0,0.08
Titan Quest,2018.0,0.01
Guitar Hero: Smash Hits,2009.0,0.35
Fishing Sim World,2018.0,0.05
Anno 2070,2011.0,1.4
The Urbz: Sims in the City,2004.0,1.76
Bomberman Story DS,2008.0,0.02
MX SuperFly featuring Ricky Carmichael,2002.0,0.28
Mat Hoffman's Pro BMX 2,2002.0,0.46
Restaurant Empire,2003.0,0.0
Guitar Rock Tour,2008.0,0.11
TrackMania Turbo,2016.0,0.01
SpongeBob: HeroPants,2015.0,0.1
Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable,2010.0,0.02
BeatMania IIDX 14 Gold,2008.0,0.03
Pet Pals: Animal Doctor,2008.0,0.0
Rugby World Cup 2015,2015.0,0.02
Super Auto Salon: Custom Car Contest,2009.0,0.0
Bratz,2003.0,0.13
Story of Seasons,2015.0,0.44
Just Dance: Disney Party,2012.0,0.14
Hasbro Family Fun Pack,2015.0,0.13
Summoner,2000.0,0.51
Everybody Dance,2011.0,0.13
Tokyo New World Record: Operation Abyss,2015.0,0.12
Imagine: Reporter,2010.0,0.1
Machi-ing Maker 4,2011.0,0.02
Tony Hawk's American Sk8land,2005.0,0.24
Jak and Daxter Collection,2012.0,0.93
Diabolik Lovers: More Blood,2013.0,0.03
Famicom Mini: Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo Zenkouhen,2004.0,0.1
Imagine: Ice Champions,2009.0,0.16
Suikoden Tactics,2005.0,0.2
MVP Baseball 2004,2004.0,0.59
8 to Glory: The Official Game of the PBR,2018.0,0.04
MLB SlugFest 2006,2006.0,0.05
The Walking Dead: A Telltale Games Series,2014.0,0.48
Lego Marvel Super Heroes: Universe in Peril,2014.0,0.57
Barbie and Her Sisters Puppy Rescue,2015.0,0.01
Jikkyou Powerful Pro Yakyuu 2014,2014.0,0.12
Army of Two,2008.0,1.64
World Soccer Winning Eleven 8: Liveware Evolution,2005.0,0.47
Sleeping Dogs,2012.0,1.04
Uwasa no Midori-Kun!! 2 Futari no Midori!?,2008.0,0.0
Red Faction II,2003.0,0.0
Retro Atari Classics,2005.0,0.13
Need for Speed Underground,2003.0,7.2
Midway's Greatest Arcade Hits Volume 1,2000.0,0.24
Classic NES Series: Xevious,2004.0,0.12
Starlink: Battle for Atlas,2018.0,0.1
Rogue Galaxy: Director's Cut,2007.0,0.41
The Sims 2: Pets,2006.0,0.3
Metal Gear Solid V: The Definitive Experience,2016.0,0.11
Capcom vs. SNK 2: Mark of the Millennium 2001,2001.0,0.75
Pac-Man Power Pack,2008.0,0.08
Cubix Robots for Everyone: Clash 'n' Bash,2002.0,0.36
BlazBlue: Chrono Phantasma Extend,2015.0,0.16
ShellShock: Nam '67,2004.0,0.22
Sly Cooper: Thieves in Time,2013.0,0.58
J-League Winning Eleven 2010: Club Championship,2010.0,0.05
Just Dance: Disney Party 2,2015.0,0.07
WWII: Battle Over The Pacific,2008.0,0.0
Boogie,2007.0,0.27
Company of Heroes: Tales of Valor,2009.0,0.04
Life Is Strange: Before the Storm,2018.0,0.09
LEGO Pirates of the Caribbean: The Video Game,2011.0,0.91
Cartoon Network: Battle Crashers,2016.0,0.06
Accel World: Kasoku no Chouten,2013.0,0.02
Test Drive: Ferrari Legends,2012.0,0.05
MLB 11: The Show,2011.0,0.13
San Goku Shi Taisen DS,2007.0,0.16
Disney Infinity 3.0,2015.0,0.85
Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita,2009.0,0.01
Tiger Woods PGA Tour 08,2007.0,0.38
Transformers: Beast Wars Transmetals,2000.0,0.11
Battlefield V,2018.0,1.55
Cannon Fodder 3,2012.0,0.0
Captain Morgane and the Golden Turtle,2012.0,0.02
Putty Squad,2014.0,0.03
Emergency 2012,2010.0,0.02
America's Test Kitchen: Let's Get Cooking,2010.0,0.27
Atelier: The Alchemist of Arland 1-2-3 DX,2018.0,0.01
Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,2008.0,0.05
Castlevania: Aria of Sorrow,2003.0,0.28
Godzilla (2015),2015.0,0.2
PriministAr,2016.0,0.02
Evangelion Shin Gekijoban: 3nd Impact,2011.0,0.03
2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,2005.0,0.12
FIFA Soccer 2003,2002.0,0.08
Moujuutsukai to Oujisama: Flower & Snow,2015.0,0.01
The Cheetah Girls: Pop Star Sensations,2007.0,0.11
Donkey Kong Jungle Climber,2007.0,0.55
GunPey DS,2006.0,0.05
Baldur's Gate: Dark Alliance,2001.0,1.24
Planet Puzzle League,2007.0,0.33
The Eye of Judgment,2007.0,0.34
Colin McRae Rally 2005 plus,2005.0,0.01
Batman: A Telltale Game Series,2016.0,0.12
Mat Hoffman's Pro BMX 2,2002.0,0.04
NBA 2K9,2008.0,1.27
Dakar 18,2018.0,0.02
Soccer Tsuku: Pro Soccer Club o Tsukurou!,2013.0,0.13
Flipper Critters,2007.0,0.03
Evolution GT,2006.0,0.0
Horse Life Adventures,2009.0,0.1
Samurai & Dragons,2012.0,0.02
The Raven Remastered,2018.0,0.03
Wild ARMs 2,2000.0,0.67
NCAA Final Four 2001,2000.0,0.16
Duke Nukem: Land of the Babes,2000.0,0.08
True Love Story 3,2001.0,0.04
Jampack Volume 14 (RP-T),2006.0,0.11
Offroad Extreme! Special Edition,2007.0,0.0
Builder's Block,2000.0,0.01
Suggoi! Arcana Heart 2,2009.0,0.03
Aikatsu! My No.1 Stage!,2015.0,0.09
L.A. Noire: The Complete Edition,2011.0,0.02
Onechanbara: Bikini Samurai Squad,2009.0,0.13
Hajime no Ippo: The Fighting! DS,2008.0,0.0
Malice,2004.0,0.02
Blood Drive,2010.0,0.12
Army of Two: The 40th Day,2010.0,0.32
Exstetra,2013.0,0.03
Dai Senryaku VII: Modern Military Tactics,2005.0,0.04
Dungeons,2011.0,0.09
C.O.R.E.,2009.0,0.04
Sid Meier's Railroads!,2006.0,0.04
Puzzle & Dragons X: God Chapter / Dragon Chapter,2016.0,0.32
Still Life 2,2009.0,0.02
Cross Ange: Tenshi to Ryuu no Rondo tr.,2015.0,0.02
Digimon World: Data Squad,2007.0,0.24
The Fast and the Furious,2007.0,0.02
NBA Street,2002.0,0.42
NCAA Basketball 10,2009.0,0.33
Sonic Rivals 2,2007.0,1.52
Burger Island,2009.0,0.15
LittleBigPlanet Karting,2012.0,0.88
Enter the Matrix,2003.0,1.2
Armored Core: Nine Breaker,2005.0,0.07
The Club,2008.0,0.27
NFL 2K3,2002.0,1.32
Lightning Returns: Final Fantasy XIII,2014.0,0.27
Shox,2002.0,0.09
Ookami Kakushi,2009.0,0.04
Samurai Warriors 3: Xtreme Legends,2011.0,0.0
Fate/stay night [Réalta Nua],2012.0,0.06
Harry Potter and the Half-Blood Prince,2009.0,0.31
Iwaihime: Matsuri,2017.0,0.0
Damnation,2009.0,0.07
Piglet's Big Game,2003.0,0.1
Bakugan: Battle Brawlers,2009.0,0.24
InuYasha: The Secret of the Cursed Mask,2004.0,0.43
Air Missions: Hind,2018.0,0.03
Killer and Strawberry,2018.0,0.01
Crysis 2,2011.0,1.33
Pretty Rhythm: My Deco Rainbow Wedding,2013.0,0.08
Super Sentai Battle: Ranger Cross,2011.0,0.08
Madden NFL 2005,2004.0,0.7
Zack & Wiki: Quest for Barbaros' Treasure,2007.0,0.42
Big Hero 6: Battle in the Bay,2014.0,0.01
Adventure Time: Pirates of the Enchiridion,2018.0,0.03
Saints Row: Gat out of Hell,2015.0,0.05
NBA Live 07,2006.0,0.51
Blood Bowl: Legendary Edition,2010.0,0.02
Million God,2002.0,0.09
Zendoku,2007.0,0.0
EA Playground,2007.0,1.29
Red Dead Revolver,2004.0,1.45
Gift: Prism,2006.0,0.02
Tony Hawk: Shred,2010.0,0.57
Garfield: Lasagna World Tour,2008.0,0.17
MX vs. ATV Supercross,2014.0,0.03
Muv-Luv Alternative,2012.0,0.01
The Dark Spire (JP sales),2009.0,0.0
Taito Legends,2005.0,0.11
2 Games in 1: Sonic Pinball Party & Columns Crown,2005.0,0.06
1001 Crosswords,2012.0,0.0
Man vs. Wild,2011.0,0.08
NCAA Football 06,2005.0,0.97
"Nora, Princess, and Stray Cat",2018.0,0.0
Marvel: Ultimate Alliance,2006.0,0.01
SD Gundam G Generation World,2011.0,0.05
Powerplay Tennis,2008.0,0.01
Dance Dance Revolution Universe 2,2007.0,0.5
Twisted Metal (2012),2012.0,0.83
Teslagrad,2014.0,0.0
The Legend of Heroes: Trails in the Sky the 3rd,2008.0,0.07
Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,2007.0,0.12
Disney's Meet the Robinsons,2007.0,0.19
Nayuta no Kiseki,2012.0,0.14
True Crime: New York City,2005.0,0.28
Aion: Tower of Eternity,2009.0,0.0
Dead Reefs,2007.0,0.0
Saturday Night Speedway,2004.0,0.2
SingStar Celebration,2017.0,0.23
FIFA 16,2015.0,1.59
Calvin Tucker's Redneck Jamboree,2008.0,0.31
NBA 08,2007.0,0.03
FIFA 07 Soccer,2006.0,0.0
Shugo Chara! Norinori! Chara-Nari Zumu,2009.0,0.01
Bullet Girls: Phantasia,2018.0,0.02
Hummer Badlands,2006.0,0.02
Skip Beat!,2009.0,0.01
Grudge Warriors,2000.0,0.41
Mortal Kombat Advance,2001.0,0.0
Star Wars: Lethal Alliance,2006.0,0.1
Dragon's Crown,2013.0,0.39
Future Tactics: The Uprising,2004.0,0.02
