title,year,total_sales
Detective Conan: Prelude from the Past,2012.0,0.05
Battle Chasers: Nightwar,2018.0,0.05
Dead or Alive Ultimate,2004.0,0.5
Routes Portable,2007.0,0.0
RealSports Boxing,1987.0,0.29
Tom Clancy's Rainbow Six: Rogue Spear,2002.0,0.11
Caladrius,2013.0,0.01
Nickelodeon Party Blast,2002.0,0.25
Alpha Protocol,2010.0,0.43
Busou Shinki: Battle Masters,2010.0,0.07
The Lego Ninjago Movie Videogame,2017.0,0.4
Bratz: Super Babyz,2008.0,0.28
The Conveni: Ano Machi wo Dokusen Seyo,1997.0,0.32
Super Collapse! 3,2007.0,0.27
The History Channel: Civil War - Secret Missions,2008.0,0.1
Ben 10 Ultimate Alien: Cosmic Destruction,2010.0,0.22
Dune 2000,2000.0,0.25
NBA 2K7,2006.0,0.78
Disciples III: Renaissance,2010.0,0.02
Polaris SnoCross,2000.0,0.06
Binary Star,2014.0,0.01
Nancy Drew: Message in a Haunted Mansion,2001.0,0.01
Mystereet,2006.0,0.01
Call of Duty: Black Ops IIII,2018.0,0.13
FlingSmash,2010.0,0.47
Barbie as The Island Princess,2007.0,0.31
From TV Animation One Piece: Tobidase Kaizokudan!,2001.0,0.35
Power Rangers: Wild Force,2002.0,0.21
The Activision Decathlon,1983.0,0.55
Party Pigs: Farmyard Games,2009.0,0.08
Charlie and the Chocolate Factory,2005.0,0.35
Hidamari Sketch: Doko Demo Sugoroku x 365,2009.0,0.01
Horrid Henry: Missions of Mischief,2010.0,0.02
Black Dawn,1996.0,0.13
Bloody Roar II,1999.0,0.46
Lego Marvel Super Heroes,2013.0,1.91
Until Dawn,2014.0,0.0
Ever Oasis,2017.0,0.29
Spider-Man: Friend or Foe,2007.0,0.47
Monopoly,2008.0,0.43
Hello Kitty: Puzzle Party,2010.0,0.01
Imagine: Teacher,2008.0,1.71
Nazo no Murasame-Jou (FDS),1986.0,0.57
Kamen Rider: Climax Heroes Fourze,2011.0,0.12
The Godfather (JP sales),2006.0,0.01
Test Drive Off-Road Wide Open,2001.0,0.18
Titanfall,2014.0,0.59
7 Wonders of the Ancient World,2007.0,0.01
Uta no Prince-Sama: Debut,2012.0,0.09
Jewel Time Deluxe,2011.0,0.07
Zenkoku Dekotora Matsuri,2008.0,0.03
Hannspree Ten Kate Honda: SBK Superbike World Championship,2008.0,0.04
Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,2008.0,0.02
MLB 07: The Show,2007.0,0.28
Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,2008.0,0.02
SOCOM: Tactical Strike,2007.0,0.36
FIFA Soccer 09,2008.0,0.49
ESPN NBA 2Night,2001.0,0.09
Enthusia Professional Racing,2005.0,0.15
Heaven's Hope,2016.0,0.01
UnchainBlades EXXiV,2012.0,0.02
Derby Stallion 96,1996.0,1.05
King's Bounty: Armored Princess,2009.0,0.01
Vigilante 8,1998.0,0.31
The Black Eyed Peas Experience,2011.0,0.32
FIFA 16,2015.0,1.59
Bass Strike,2001.0,0.28
Driv3r,2005.0,0.03
NCAA College Basketball 2K3,2002.0,0.14
Project Sylpheed: Arc of Deception,2007.0,0.15
Kirby: Canvas Curse,2005.0,0.72
Dragon Age Origins: Awakening,2010.0,0.47
Tamagotchi no Appare! Niji Venture,2007.0,0.14
Bolt,2008.0,0.19
Accel World: Kasoku no Chouten,2013.0,0.01
Future Card Buddyfight Mezase! Buddy Champion!,2017.0,0.03
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,2015.0,0.03
FIFA Soccer 2003,2002.0,3.4
Code of  Princess EX,2018.0,0.03
Psychonauts,2005.0,0.09
Dynasty Warriors 6 Empires,2009.0,0.34
Monster Jam: Maximum Destruction,2002.0,0.1
Need for Speed Rivals,2013.0,0.7
Total Overdose: A Gunslinger's Tale in Mexico,2005.0,0.02
PAC-MAN and the Ghostly Adventures,2013.0,0.08
NHL 15,2014.0,0.62
Pro Yakyuu Spirits 2013,2013.0,0.2
Totally Spies! Totally Party,2009.0,0.11
Super Robot Taisen Compact 2 Dai-1-Bu,2000.0,0.17
Sleeping Dogs,2012.0,0.87
Operation Flashpoint: Resistance,2002.0,0.0
Resident Evil: The Darkside Chronicles,2009.0,1.05
Gotouchi Tetsudou for Nintendo Switch!!,2018.0,0.02
Batman: Arkham Knight,2015.0,4.11
Game & Watch Gallery 4,2002.0,0.61
DJ Max Respect,2017.0,0.01
Batman: Arkham City,2011.0,4.75
Rise of the Kasai,2005.0,0.19
Far Cry Vengeance,2006.0,0.08
NBA Live 09,2008.0,0.52
Corpse Party: Blood Covered - Repeated Fear,2015.0,0.05
Izuna: Legend of the Unemployed Ninja,2007.0,0.0
Chris Sawyer's Locomotion,2004.0,0.0
Freedom Wings,2006.0,0.02
Tokyo Onmyouji: Tengen Jibashi - Rei no Baai - V Edition,2015.0,0.01
Colony Wars III: Red Sun,2000.0,0.12
Tony Hawk: RIDE,2009.0,0.94
Hikaru no Go: Heian Gensou Ibunroku,2002.0,0.07
Luxor: The Wrath of Set,2006.0,0.02
NBA Live 2005,2004.0,0.45
Tom Clancy's Rainbow Six: Lockdown,2005.0,0.35
Disney's Tarzan Untamed,2001.0,0.18
Joint Operations: Combined Arms,2009.0,0.02
Madden NFL 18,2017.0,2.62
MVP Baseball 2003,2003.0,0.2
NBA 2K12,2011.0,2.13
Dead to Rights II,2005.0,0.11
Living Legends: Frozen Beauty,2014.0,0.04
Rush: A Disney Pixar Adventure,2017.0,0.17
Naruto Shippuden: Ultimate Ninja Storm Collection,2016.0,0.01
Madden NFL 11,2010.0,0.39
Tiger Woods PGA Tour 12: The Masters,2011.0,0.62
Syberia,2003.0,0.1
WCW Backstage Assault,2000.0,0.21
MotorStorm Complete,2008.0,0.01
Powerdrome,2004.0,0.01
Whiteout,2002.0,0.03
NiGHTS into dreams...,2008.0,0.01
Bratz,2003.0,0.13
Dragon Ball Heroes: Ultimate Mission 2,2014.0,0.34
Phantasy Star Online 2,2013.0,0.17
Saints Row: The Third,2011.0,2.48
TimeSplitters 2,2002.0,0.44
Lock's Quest,2017.0,0.02
Naruto Ultimate Collection,2008.0,0.11
Teenage Mutant Ninja Turtles: Tournament Fighters,1993.0,0.06
Spore Creatures,2008.0,1.07
Jyuzaengi: Engetsu Sangokuden 1 + 2,2015.0,0.01
FIFA 07 Soccer,2006.0,0.54
Gunblade NY & L.A. Machineguns Arcade Hits Pack,2010.0,0.07
Driver: Parallel Lines,2007.0,0.0
Witch's Wish,2010.0,0.01
Gold and Glory: The Road to El Dorado,2000.0,0.06
Yu-Gi-Oh! 5D's Tag Force 5,2010.0,0.35
Brothers: A Tale of Two Sons,2015.0,0.15
Sniper Elite III,2014.0,0.31
Shinkyouku Soukai Polyphonica: The Black ~Episode 1&2 CS Edition~,2009.0,0.0
Adidas Power Soccer 98,1998.0,0.02
Farming Simulator 19,2018.0,0.58
Hakuouki: Zuisouroku,2009.0,0.04
Super Collapse! II,2004.0,0.03
Shin Lucky * Star: Moe Drill ~Tabidachi~,2007.0,0.07
Monster Jam,2007.0,0.01
The Elder Scrolls Online: Morrowind,2017.0,0.24
Top Spin 2,2006.0,0.17
Adventure Time: The Secret of the Nameless Kingdom,2014.0,0.01
Nicktoons MLB,2011.0,0.14
Zenses: Ocean,2008.0,0.13
FIFA: Road to World Cup 98,1997.0,0.73
LocoRoco Remastered,2017.0,0.01
Tribes: Aerial Assault,2002.0,0.23
Rave Master: Special Attack Force!,2005.0,0.01
Peter Jackson's King Kong: The Official Game of the Movie,2005.0,2.04
NASCAR Heat 3,2018.0,0.1
Micro Machines V4,2007.0,0.01
Monster Radar,2011.0,0.01
CharadeManiacs,2018.0,0.01
Just Cause,2006.0,0.02
The Legend of Heroes: Trails in the Sky FC,2012.0,0.04
Jikkyou Powerful Pro Yakyuu 12 Ketteiban,2005.0,0.02
Etrian Mystery Dungeon,2015.0,0.28
And1 Streetball,2006.0,0.27
GRID,2008.0,0.87
Spec Ops: The Line,2012.0,0.23
DiRT 2,2009.0,0.99
Canada Hunt,2010.0,0.02
Monopoly,2008.0,0.59
Mega Man Legacy Collection 1+2,2018.0,0.25
Suzuki Super-Bikes II: Riding Challenge,2008.0,0.05
Command & Conquer 3: Tiberium Wars,2007.0,0.42
Guitar Hero: World Tour,2008.0,3.62
Jeanne d'Arc,2007.0,0.33
Endgame,2002.0,0.08
Akogare Girls Collection: Wan Nyan Doubutsu Byouin - Suteki na Juui-San ni Narou!,2015.0,0.03
NBA JAM Tournament Edition,1995.0,0.25
Need for Speed: Undercover,2008.0,1.69
Boku no Natsuyasumi 2: Umi no Bouken Hen,2002.0,0.41
Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,2008.0,0.05
The Berenstain Bears and the Spooky Old Tree,2005.0,0.05
Castlevania: The Dracula X Chronicles,2007.0,0.42
Puffins: Island Adventure,2009.0,0.01
Jikkyou Powerful Pro Yakyuu 2,1995.0,0.27
Disgaea 1 Complete,2018.0,0.07
Agatha Christie: Evil Under the Sun,2007.0,0.0
Rogue Ops,2003.0,0.23
G-Force,2009.0,0.27
Street Fighter Alpha: Warriors' Dreams,1996.0,0.35
Winter Sports 2011,2011.0,0.05
WWF Attitude,1999.0,0.71
Neverwinter Nights 2,2006.0,0.02
The Sims 3: Pets,2011.0,0.54
MTV Celebrity Deathmatch,2003.0,0.21
NBA 2K17,2016.0,0.34
Brooktown High: Senior Year,2007.0,0.1
SingStar Celebration,2017.0,0.23
Scooby-Doo! and the Spooky Swamp,2010.0,0.27
Ghost Master,2003.0,0.0
NHL 2K6,2005.0,0.42
Legend of the Guardians: The Owls of Ga'Hoole,2010.0,0.11
Boulder Dash-XL,2011.0,0.01
Piglet's Big Game,2003.0,0.1
F1 ROC: Race of Champions,1992.0,0.28
Sword Art Online: Infinity Moment,2013.0,0.22
UEFA Champions League 2006-2007,2007.0,0.01
Sega GT 2002,2002.0,0.19
Our House,2009.0,0.16
WWE SmackDown vs. Raw 2010,2009.0,1.17
Barnyard,2006.0,0.09
The Peanuts Movie: Snoopy's Grand Adventure,2015.0,0.03
Wall-E,2008.0,0.65
Let's Sing 2018,2017.0,0.03
NCAA Football 08,2007.0,0.08
Romance of the Three Kingdoms II,2015.0,0.04
Stratego,2008.0,0.0
Gundam the 3D Battle,2011.0,0.08
Tettelkaiseki Hissyou Pachislot Doujyho Yamasa & Pioneer,1998.0,0.01
Cradle Double Pack,2011.0,0.0
Scarface: The World is Yours,2007.0,0.14
Zoo Keeper,2005.0,0.17
Rapala Fishing Frenzy 2009,2008.0,0.05
UEFA Euro 2004: Portugal,2004.0,0.05
Nonomura Byoin no Hitobito,1996.0,0.36
Call of Duty: Black Ops II,2012.0,1.51
The Fight: Lights Out,2010.0,0.59
C.O.P.: The Recruit,2009.0,0.08
Empire Earth III,2007.0,0.04
NHL FaceOff 2001,2000.0,0.23
Akuji the Heartless,1998.0,0.12
Enter the Matrix,2003.0,0.45
Shrek the Third,2007.0,0.28
The Club,2008.0,0.0
Mortal Kombat: Deception,2005.0,0.11
Kodawari Saihai Simulation: Ocha no Ma Pro Yakyuu DS,2009.0,0.01
Yamaha Supercross,2009.0,0.07
DJ Star,2009.0,0.02
SNK Arcade Classics Vol. 1,2008.0,0.19
Suite PreCure: Melody Collection,2011.0,0.13
Summon Night 3,2012.0,0.12
Wasteland 2,2015.0,0.15
Brothers In Arms: Hell's Highway,2008.0,0.87
This Is The Police,2017.0,0.02
Dig Dug: Digging Strike,2005.0,0.06
Pro Evolution Soccer 2018,2017.0,0.12
Dance Dance Revolution: Mario Mix,2005.0,0.47
The House of the Dead: Overkill,2009.0,0.85
The Godfather (old US sales),2006.0,0.55
Need for Speed: The Run,2011.0,2.01
Yakuza Kiwami,2017.0,0.45
Cross Edge Dash,2009.0,0.01
Broken Sword: The Serpent's Curse,2014.0,0.0
WRC 5: FIA World Rally Championship,2015.0,0.02
Paperboy / Rampage,2005.0,0.13
Bust A Groove,1998.0,0.54
Winning Post 8 2017,2017.0,0.01
Nintendogs + Cats Golden Retriever and New Friends,2011.0,0.01
Ultraman Fighting Evolution 0,2006.0,0.01
DmC Devil May Cry,2013.0,0.45
The Kore Gang,2011.0,0.04
Barbie and the Magic of Pegasus,2005.0,0.09
Pokémon Rumble U,2013.0,0.0
Darkness and Sorrow: 5 Game Pack,2014.0,0.01
Raven's Cry,2015.0,0.01
Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,2010.0,0.06
Blazing Souls: Accelate,2010.0,0.05
Bara ni Kakusareshi Verite,2016.0,0.02
Sega Rally Revo,2007.0,0.45
Memories Off 6: Next Relation,2009.0,0.02
Razor Freestyle Scooter,2000.0,0.46
Madden NFL 15,2014.0,1.6
Pro Cycling Manager Season 2010: Le Tour de France,2010.0,0.0
FIFA 06: Road to FIFA World Cup,2005.0,0.15
Truckin' Collection,2014.0,0.0
Sengoku Cyber: Fujimaru Jigokuhen,1995.0,0.12
Dragon Quest X,2014.0,0.17
Madagascar,2005.0,0.89
Metropolis Crimes,2009.0,0.0
Demolition Racer,1999.0,0.31
Mx vs. ATV Reflex,2009.0,0.72
NHRA Drag Racing: Countdown to the Championship,2007.0,0.03
Killzone 2: DLC Bundle Pack,2015.0,0.59
Monkey Island: Special Edition Collection,2011.0,0.1
Toukiden: The Age of Demons,2015.0,0.24
Brunswick Pro Bowling,2010.0,0.45
Toushin Toshi,2014.0,0.03
Grease,2010.0,0.11
Imagine: Ice Champions,2009.0,0.16
Remember11 〜 the age of infinity 〜,2009.0,0.0
Jikkyou Powerful Pro Baseball 2016,2016.0,0.24
Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers,2010.0,0.02
Night Wizard the Video Game: Denial of the World,2008.0,0.02
Tokyo Xtreme Racer,1999.0,0.17
Dexter's Lab / Powerpuff Girls Bundle,2003.0,0.0
The Sims 2: Glamour Life Stuff,2006.0,0.03
Yu-Gi-Oh! Destiny Board Traveler,2004.0,0.45
Barbie as The Island Princess,2007.0,0.12
Alien Monster Bowling League,2009.0,0.09
GameBoy Wars,1991.0,0.18
BlazBlue: Calamity Trigger Portable,2010.0,0.11
XBLAZE Code: Embryo,2014.0,0.04
Pandemonium 2,1997.0,0.07
Mega Man & Bass,2003.0,0.23
Spider-Man 2,2004.0,1.12
Petz: Horseshoe Ranch,2009.0,0.17
LEGO Star Wars III: The Clone Wars,2011.0,0.39
Tang Tang,2001.0,0.0
Jurassic: The Hunted,2009.0,0.19
The Elder Scrolls III: Morrowind,2002.0,2.86
Dead Rising,2016.0,0.08
LMA Manager 2007,2006.0,0.01
Diablo III: Ultimate Evil Edition,2014.0,1.04
Kyoukai no Shirayuki,2016.0,0.02
Dance Party: Pop Hits,2009.0,0.38
Deus Ex: Human Revolution,2013.0,0.11
Jak and Daxter: The Lost Frontier,2009.0,0.46
CSI: Hard Evidence,2008.0,0.89
PaRappa The Rapper,2007.0,0.15
Operation Flashpoint: Red River,2011.0,0.32
Beyond Divinity,2004.0,0.0
Suikoden,1996.0,0.6
Home Sweet Home (2017),2018.0,0.07
Dynasty Warriors 8: Empires,2017.0,0.0
Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,2008.0,0.16
Kidou Senshi Gundam: Shin Gihren no Yabou,2011.0,0.14
Suzunone Seven: Rebirth Knot,2010.0,0.02
PlayStation Move Ape Escape,2011.0,0.04
Burnout 2: Point of Impact,2002.0,0.85
The Sims 3: Fast Lane Stuff,2010.0,0.08
Worms: WMD,2016.0,0.05
Sly Cooper and the Thievius Raccoonus,2002.0,1.21
FIFA Soccer 11,2010.0,1.08
Otoko Yukaku,2015.0,0.02
Travel Coach: Europe 1,2010.0,0.03
Kuusen II,2004.0,0.02
My Dress-Up,2008.0,0.07
Faces of War,2006.0,0.0
Fire Pro Wrestling World,2018.0,0.12
Deadliest Catch: Sea of Chaos,2010.0,0.12
Alien: Isolation,2014.0,0.14
TRON: Evolution,2010.0,0.17
Red Faction,2001.0,0.0
Ikamono Tantei: Ikatan,2008.0,0.0
Kunio-kun Nekketsu: Complete Famicom Edition,2016.0,0.02
DanceDanceRevolution II,2011.0,0.22
Marvel vs. Capcom: Infinite,2017.0,0.7
Strider (2014),2014.0,0.0
Tiger & Bunny: Hero's Day,2013.0,0.02
Higurashi no Naku Koro ni Kizuna: Dai-San-Kan - Rasen,2009.0,0.03
SpongeBob vs The Big One: Beach Party Cook Off,2009.0,0.39
Puyo Pop,2002.0,0.05
Pirates of the Caribbean: Dead Man's Chest,2006.0,0.47
Mass Effect,2008.0,0.67
Spider-Man: Edge of Time,2011.0,0.09
DiRT,2007.0,0.02
Disney's Chicken Little,2005.0,0.27
Dynasty Warriors: Gundam 2,2009.0,0.19
Tom Clancy's Rainbow Six: Lockdown,2006.0,0.0
Midnight Mysteries: The Edgar Allan Poe Conspiracy,2009.0,0.03
Geist,2005.0,0.15
Suikoden V,2006.0,0.35
Grease Dance,2011.0,0.16
U-Sing,2009.0,0.35
WWF SmackDown!,2000.0,3.58
GRID,2008.0,0.04
Rally Fusion: Race of Champions,2002.0,0.05
Vietcong: Purple Haze,2004.0,0.08
Tokyo Yamanote Boys for V: Main Disc,2017.0,0.01
Suzumiya Haruhi no Chokuretsu,2009.0,0.03
Pro Yakyuu Famista 2011,2011.0,0.06
Classic NES Series: Excitebike,2004.0,0.1
Animal Kingdom: Wildlife Expedition,2009.0,0.07
Ultimate Marvel vs. Capcom 3,2017.0,0.26
Ford vs. Chevy,2005.0,0.08
Cafe Cuillere,2018.0,0.01
Pachi & Slot Hisshoubon DS,2009.0,0.0
Horse Life Adventures,2009.0,0.1
NCAA Football 10,2009.0,0.81
Rugby League Live 3,2015.0,0.01
Assassin's Creed: Brotherhood,2010.0,2.85
Nicktoons Collection: Game Boy Advance Video Volume 1,2004.0,0.64
Mat Hoffman's Pro BMX 2,2002.0,0.46
Famista '89 - Kaimaku Han!!,1989.0,2.05
Mario's Picross,1995.0,0.62
Prince of Persia: The Fallen King,2008.0,0.07
Mega Man Zero Collection,2010.0,0.31
Odin Sphere: Leifthrasir,2016.0,0.19
Danny Phantom: The Ultimate Enemy,2005.0,0.22
TRON: Evolution,2010.0,0.07
HOP,2011.0,0.11
Power Gig: Rise of the SixString,2010.0,0.14
The Crown of Midas,2011.0,0.0
Cars: Race-O-Rama,2009.0,0.41
Borderlands 2,2013.0,3.06
Jet Moto 2,1997.0,1.94
Mucha Lucha! Mascaritas of the Lost Code,2003.0,0.07
Desert Kingdom,2010.0,0.01
Titanic: Adventure out of Time,1996.0,0.0
Jewels of the Ages,2011.0,0.06
Help Wanted: 50 Wacky Jobs (jp sales),2009.0,0.01
Derby Tsuku 5: Derby Uma o Tsukurou!,2006.0,0.04
Crayon Shin-Chan Shokkugan! Densetsu o Yobu Omake Daiketsusen!!,2010.0,0.09
Glover,1999.0,0.17
The Beatles: Rock Band,2009.0,1.31
Star Wars: Masters of Teras Kasi,1997.0,0.68
Kensei: Sacred Fist,1998.0,0.02
Need for Speed Rivals,2013.0,0.25
Corpse Party: Blood Drive,2015.0,0.23
DreamWorks Super Star Kartz,2011.0,0.13
Mahjong Kakutou Club Wii: Wi-Fi Taiou,2009.0,0.0
Dave Mirra Freestyle BMX: Maximum Remix,2001.0,0.27
Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,2009.0,0.01
Darksiders III,2018.0,0.12
Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,2010.0,0.01
Daikaijuu Battle: Ultra Coliseum DX - Ultra Senshi Daishuuketsu,2010.0,0.04
World of RollerCoaster Tycoon,2006.0,0.0
Street Hoops,2002.0,0.12
Tiger Woods PGA Tour 12: The Masters,2011.0,0.35
Rally Fusion: Race of Champions,2002.0,0.13
Power Rangers: S.P.D.,2005.0,0.44
Asteroids,1998.0,1.15
Tom Clancy's Rainbow Six: Vegas 2,2008.0,0.02
Beijing 2008,2008.0,0.59
Persona Dancing: Deluxe Twin Plus,2018.0,0.02
Tim Stockdale's Riding Star,2008.0,0.0
Sega Soccer Slam,2002.0,0.12
Rainbow Islands: Revolution,2008.0,0.01
Command & Conquer 3: Tiberium Wars,2007.0,0.07
SD Gundam GX,1994.0,0.19
NBA In The Zone,1995.0,0.28
RepKiss,2017.0,0.0
Import Tuner Challenge (JP sales),2006.0,0.01
Phantasy Star Online 2 Episode 4: Deluxe Package,2017.0,0.05
Samurai Warriors: Xtreme Legends,2004.0,0.45
Sweet Pool,2018.0,0.01
Mercenaries: Playground of Destruction,2005.0,0.76
Mass Effect Trilogy,2012.0,0.41
LEGO Star Wars: The Complete Saga,2007.0,2.59
Pheasants Forever Wingshooter,2010.0,0.06
George of the Jungle and the Search for the Secret,2008.0,0.02
Darkstalkers Chronicle: The Chaos Tower,2005.0,0.15
Ebikore+ Amagami,2014.0,0.04
Red Dead Redemption 2,2018.0,13.94
Modnation Racers: Road Trip,2012.0,0.31
Tiger Woods PGA Tour 10,2009.0,0.24
FIFA Soccer 12,2011.0,6.65
FIFA Soccer 10,2009.0,2.62
Extreme Ghostbusters,2002.0,0.0
NBA,2005.0,0.21
Zack & Wiki: Quest for Barbaros' Treasure,2007.0,0.42
Puyo Puyo!! 20th Anniversary,2011.0,0.13
WWE 2K16,2015.0,0.63
World Series of Poker 2008: Battle for the Bracelets,2007.0,0.08
Zero Escape The Nonary Games,2017.0,0.02
Konami Arcade Classics,1999.0,0.04
NBA Street Homecourt,2007.0,0.17
Exhibition Volume 4,2003.0,0.07
Power Rangers Super Megaforce,2014.0,0.03
Driv3r,2004.0,0.76
Football Manager 2008,2008.0,0.01
Demigod,2009.0,0.02
Driving Simulator,2010.0,0.0
Spy Hunter,2002.0,0.0
NBA Live 2001,2000.0,1.25
Where the Wild Things Are,2009.0,0.12
The X Files,1999.0,0.42
The Sims: Bustin' Out,2003.0,2.43
Rock Band Track Pack: Classic Rock,2009.0,0.2
Madden NFL 11,2010.0,0.5
NHL 14,2013.0,0.57
Cake Mania: Main Street,2011.0,0.09
Santa Claus Is Comin' to Town!,2011.0,0.06
Sakura Wars 1 & 2,2006.0,0.02
Crime Scene,2010.0,0.02
Chessmaster,2004.0,0.13
Gundam Versus,2017.0,0.28
Last Rebellion,2010.0,0.09
Gunstar Heroes,1993.0,0.13
Naraku no Shiro,2008.0,0.01
Hatsuyuki Sakura,2017.0,0.01
Age of Empires: Collector's Edition,2000.0,0.14
Learn Chess,2009.0,0.09
Ultimate Block Party,2005.0,0.03
Lady Sia,2001.0,0.11
Tiger Woods PGA Tour 07,2006.0,0.5
Dynasty Warriors 6 (JP sales),2008.0,0.25
"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",2009.0,0.19
V-Rally 3,2002.0,0.06
Monochrome Fighter: Cross Road,2008.0,0.01
Ford Mustang: The Legend Lives,2005.0,0.29
Hakuoki: Demon of the Fleeting Blossom,2012.0,0.1
Postman Pat,2008.0,0.0
Osomatsu-San: The Game - Hang-Up Finding Employment Advice - Dead or Work,2017.0,0.03
Army Men: Sarge's Heroes 2,2000.0,0.24
Command & Conquer 4: Tiberian Twilight,2010.0,0.01
Super Bomberman 5,1997.0,0.3
Sled Storm,1999.0,1.62
Fracture,2008.0,0.33
Tetris Party Deluxe,2010.0,0.56
Bio FREAKS,1998.0,0.13
Harry Potter and the Chamber of Secrets,2002.0,0.69
Guitar Hero: Aerosmith,2008.0,1.23
PGR: Project Gotham Racing 2,2003.0,1.67
Final Fantasy Legend III,1993.0,0.76
Mega Man X6,2001.0,0.42
Downstream Panic!,2008.0,0.03
Digimon World Re:Digitize,2012.0,0.22
NPPL Championship Paintball 2009,2008.0,0.12
All-Star Baseball 2005,2004.0,0.15
Rock Band Track Pack: Classic Rock,2009.0,0.07
Darksiders II,2012.0,0.79
Broken Sword: Shadows of the Templars - The Director's Cut,2009.0,0.17
The Operative: No One Lives Forever,2002.0,0.14
Gal Metal!,2018.0,0.02
Enchanted Arms (JP sales),2007.0,0.04
Foster's Home for Imaginary Friends: Imagination Invaders,2007.0,0.06
The Legend of Alon D'ar,2001.0,0.08
F1 2015,2015.0,0.06
Sherlock Holmes vs. Jack the Ripper,2010.0,0.16
PaRappa the Rapper Remastered,2017.0,0.02
Killer is Dead,2013.0,0.24
Nickelodeon Team Umizoomi,2011.0,0.46
Captain Rainbow,2008.0,0.01
The House of the Dead: Overkill - Extended Cut,2011.0,0.37
Flipnic: Ultimate Pinball,2005.0,0.06
Hiiro no Kakera Twin Pack,2009.0,0.01
Sonic Riders,2006.0,0.92
Catherine,2011.0,0.31
Ace Combat: Assault Horizon,2011.0,0.74
EVE: Valkyrie,2016.0,0.21
Imagine: Champion Rider 2009,2009.0,0.0
Moshi Monsters: Katsuma Unleashed,2013.0,0.14
Zero Time Dilemma,2016.0,0.0
Derby Time 2006,2006.0,0.03
Guilty Gear X2,2003.0,0.35
All-Star Baseball 2004,2003.0,0.13
InuYasha: Feudal Combat,2005.0,0.27
Madden NFL Football,2011.0,0.41
Kamiwaza,2006.0,0.05
SnoCross Championship Racing,2000.0,0.93
Nicola Kanshuu: Model * Oshare Audition 2,2011.0,0.06
Chou Gekijouban Keroro Gunsou 3: Tenkuu Daibouken de Arimasu!,2008.0,0.06
Hot Shots Golf: World Invitational,2013.0,0.28
AMF Bowling Pinbusters!,2008.0,0.07
Winning Post 7 Maximum 2008,2008.0,0.0
Dragoneer's Aria,2007.0,0.07
Cars 2,2011.0,1.25
Clash of the Titans: The Videogame,2010.0,0.31
Clannad: Mitsumi Mamoru Sakamichi de - Joukan,2010.0,0.02
Ancient Wars: Sparta,2007.0,0.0
Valkyria Chronicles 4,2018.0,0.04
Resident Evil: Deadly Silence,2006.0,0.26
Pac-Man and the Ghostly Adventures,2013.0,0.0
Ballblazer Champions,1997.0,0.02
Batman: The Enemy Within,2017.0,0.05
NBA 2K10,2009.0,0.4
Vampire Rain,2007.0,0.21
Hot Pixel,2007.0,0.03
Maximum Force,1997.0,0.11
Akai Ito Destiny DS,2009.0,0.01
X-Plane 11,2017.0,0.06
Mega Man X Legacy Collection 1+2,2018.0,0.03
Farm Frenzy,2008.0,0.04
Star Trek: Bridge Commander,2002.0,0.0
Super Monkey Ball: Step & Roll,2010.0,0.39
Burnout Paradise Remastered,2018.0,0.37
Madden NFL 07,2006.0,0.5
Yu-Gi-Oh! GX: Tag Force 2,2007.0,0.42
Breath of Fire II,2002.0,0.19
Metal Slug 4 & 5,2005.0,0.11
NASCAR 98,1997.0,1.52
Winning Post,1993.0,0.53
Star Wars: Galactic Battlegrounds,2001.0,0.0
Disney Princess: Magical Jewels,2007.0,1.44
Championship Manager 2010,2009.0,0.01
Bee Movie Game,2007.0,0.1
NFL Blitz 20-02,2002.0,0.09
Serious Sam II,2005.0,0.06
Worms World Party,2002.0,0.05
Assassin's Creed Odyssey,2018.0,0.06
TMNT: Mutant Melee,2005.0,0.07
Flipping Death,2018.0,0.02
Monster House,2006.0,0.14
PlayStation VR Worlds,2016.0,2.16
Resident Evil Chronicles HD,2012.0,0.09
Enter the Matrix,2003.0,1.2
Petz Dogz 2,2007.0,0.57
Animaniacs: The Great Edgar Hunt,2005.0,0.03
NBA Street,2002.0,0.42
D.C. Girl's Symphony Pocket,2010.0,0.01
Fire Emblem Warriors,2017.0,0.15
Gakuen Hetalia,2012.0,0.01
MDK2,2000.0,0.0
The Lord of the Rings: Aragorn's Quest,2010.0,0.14
Lego Marvel Super Heroes: Universe in Peril,2014.0,0.57
Wayne Gretzky's 3D Hockey '98,1997.0,0.05
Hasbro Family Fun Pack,2015.0,0.13
Heavenly Guardian,2008.0,0.07
SBK09 Superbike World Championship,2009.0,0.01
Yuusha no Kuse ni Namaikida Or 3D,2010.0,0.11
Rush Hour,1997.0,0.03
